Day_of_year,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
21,269.7614590491303,265.52604057629503,271.3747829390755,272.9445228528556,268.3927080203325,271.3456436548478,266.8447986681354,273.9368431857776,272.90055537374144,272.1139566005404,274.7756545462494,271.292540362223,270.69460483597527,268.0625357257062,274.1956703599735,270.5643374622244,272.26960694744787,273.0183466445904,272.56609283870586,272.6782497487784,272.5238047756534,272.2607356452702,267.3394322373277,268.6337337101042,271.5404920028809,272.6141464021738,271.53135898585276,272.01874563723067,270.3589396723282,271.77689047609374,273.164598539528,272.5296760292903,271.9983482537224,276.0462243303425,275.63763497005044,272.8957620230279,274.1473803269658,272.5863320862561,272.5516922426805,272.7891364143696,270.6141676066953,271.8225678631918,273.40028358898826,272.7348100198022,268.6122117365244,271.95625355845993,270.3935631410872,276.20897100832644,274.04948556778965,274.6311779944223,271.7261305011687,273.8841121973436,272.89793741708047,274.6662143420251,274.79785070303063,271.65775822771354,272.14527678199056,275.95019889148455,272.1494192578002,271.9464490136062,275.873084973868,273.58991271279945,271.6555368328054,273.0983742917972,272.41419074053323,270.98451778737376,276.4968736351113,274.4233469632354,272.65254772646483,272.3940351565579,274.16224205398726,271.47667810505004,273.8889769096743,277.2819469142431,274.04758407509394,275.1857651160915,271.85984596358276,275.51624374101027,274.45614353354716,275.87743022031975,274.90026044745366,275.1669949454989,276.05887461690753
22,269.9905692345458,265.48091078666437,271.3791469912311,272.8493536636077,268.4201547014157,271.27651818473083,266.9951466660181,273.8795700169452,273.0798729427124,272.1646783803882,274.9098499068797,271.2688143370582,270.767920655631,267.94502121683627,274.1375060239826,270.48818567571846,272.32109488655215,273.0385955387226,272.5236368455923,272.7027147893597,272.5480773207419,272.3278747148101,267.4276140428682,268.6465629202421,271.42047491149776,272.76111110512477,271.6424631870008,272.1281632130364,270.42067745123757,271.94089566102895,273.23756706940117,272.5465350990889,272.10644935328907,276.0154824948401,275.6168981410216,272.92335700748254,274.2435704889093,272.5324476257299,272.5057950238312,272.7645547809898,270.5324243559162,271.7934258722768,273.3397952733595,272.6121546908455,268.46468009163027,271.90926473648824,270.5165395267674,276.1175684373687,274.1407101516115,274.57824220853774,271.77358132001984,273.86007386408414,272.90637086448976,274.61698590952494,274.9160307362682,271.5892635568344,272.2363390800281,276.00747744803573,272.2586483532464,272.0801463950928,275.99771569706206,273.6795346170676,271.5850708469617,273.0556978383652,272.4463699167644,271.11166596061895,276.59077497869544,274.5532416928561,272.63181873528384,272.36262836111547,274.05806795996546,271.5006816105564,273.84363551097744,277.29853167219187,274.05282363154004,275.19897596913256,271.9705540519545,275.5105726026396,274.4766857504795,275.8520590295908,274.930777717709,275.2728889917516,276.1118116855822
23,270.151162851854,265.5033476461929,271.37952803122295,272.7273715044481,268.49478751042653,271.18697268344516,267.18105641670115,273.8623827965934,273.2718644913829,272.1812245776644,274.9656011734554,271.28432464278916,270.9013432762913,267.8204399323754,274.05597149599197,270.4118034872702,272.3533525054021,273.0831322303185,272.4365605999312,272.76334381424215,272.60011836048335,272.3760934888239,267.5355246994063,268.7411009767267,271.3223307650848,272.96073082967587,271.7834377088383,272.1838458118543,270.44296602022257,272.1172968835177,273.3438296612695,272.5409427881742,272.24628675860885,275.96444911243236,275.62283495806406,272.9355244005163,274.3494587754342,272.5321940565972,272.43499608979903,272.72672976301016,270.53141269627713,271.7299649341611,273.2253472615612,272.4981938570976,268.40173364216764,271.8962401702355,270.60388173331427,276.0964690661821,274.1931899440745,274.62083171445215,271.79897218875,273.8332065936646,272.88745834267206,274.59377947851806,275.0109564262862,271.3871764751882,272.32500002052467,276.08343723933706,272.37757613770145,272.2142981023736,276.15605976221786,273.7277717862925,271.5069394458387,273.10888269078885,272.4741194902623,271.1856719470415,276.7274696635519,274.6635953976157,272.59656254310175,272.28547037965666,273.90645377121837,271.51699434002194,273.7622933245447,277.2827455665746,274.0100663494994,275.25539764750647,272.0932676965522,275.480240272243,274.5139803347241,275.84398749577196,274.94469999335,275.3474947723735,276.1170304351717
24,270.2851507981418,265.5019721231224,271.401666795972,272.6288698187592,268.587688367474,271.1559173725092,267.3182768787642,273.83901785120537,273.4409540536374,272.2136558734755,274.96586619790435,271.2935765744659,271.01395543576695,267.6916957629133,274.02099486227144,270.32097334859753,272.41273050199993,272.99524782685086,272.3357066490812,272.7793557165851,272.67917181835196,272.4596697441316,267.6121023722485,268.84922344757763,271.26558806847106,273.0573772929105,271.9151652633969,272.22629746913714,270.4948979586601,272.27477400059354,273.4615785615591,272.5621727217441,272.357177862654,275.89777527240307,275.6130257181983,272.96988543606244,274.50027977653593,272.55598622242314,272.35478411847276,272.69793239367414,270.51794487470937,271.65293061367447,273.06446450334886,272.42661617963745,268.34549626225737,271.8904351727108,270.70842509131415,276.11186602457377,274.25643705389695,274.7141333279764,271.8855875150754,273.83571197266036,272.90000417163367,274.58359789597785,275.09074702669767,271.14587723041296,272.4292831388829,276.1691545997161,272.49678809866276,272.35231288093735,276.23033799519806,273.9518504453437,271.4429641216931,273.2313980031986,272.447927583211,271.204568049145,276.8595387481651,274.80743867442004,272.58546300874434,272.2230863951995,273.7452884015039,271.5698334548392,273.65814887580376,277.2353942922406,274.0024974641804,275.34109066052815,272.2486698492178,275.4296464891983,274.42293794559,275.8999988737103,274.94360383632255,275.3736125084972,276.10778454543663
25,270.400089464352,265.4885050840566,271.4375830991472,272.5570054890078,268.7407778033994,271.16026600552686,267.3771436578238,273.7308562552543,273.6163482986713,272.3170467599594,274.973336744529,271.27206399091006,271.13413591613386,267.59272964304364,274.03215340497667,270.2576959520992,272.54592750552524,272.99947409451437,272.29551469082094,272.8125896798607,272.7789155399664,272.59600278478354,267.6936420570556,268.890530407053,271.2180059175624,273.1608288681973,272.0011856444697,272.2977025086963,270.57668995546567,272.3645591912224,273.5893066842399,272.6120174707811,272.4037005828178,275.8558597444436,275.5714851754611,272.980077678589,274.63229982008096,272.5917359809507,272.2921461928738,272.66243412615927,270.5343244503706,271.58232050635525,272.92959041844,272.359711398894,268.33817822655595,271.76740396057875,270.7765914705332,276.123460780076,274.36224679517966,274.7985695658135,272.0311654961977,273.9168787760212,272.9616873806492,274.65332468681447,275.1515231876125,270.9123204581224,272.59093690529846,276.25398025416484,272.61842373771395,272.4491629999393,276.1481987470937,274.14484906126444,271.41943899429657,273.31189994924256,272.3700320358886,271.2136950370593,276.9419192506166,274.9671187013977,272.58891245716507,272.1311672318127,273.61876506252213,271.663712926851,273.52850878003164,277.1717587022433,273.9972975716064,275.3505960074028,272.35928829621247,275.36895973875824,274.4025637998256,275.9708698235825,275.0309490445984,275.39137525265835,276.11968234728846
26,270.56504229769683,265.60755105197006,271.51141483135314,272.5251461636775,268.86227842878526,271.1158810808359,267.47085005578595,273.54288594589457,273.7950269098591,272.43752447563645,275.00452433678726,271.2414333733154,271.20085371738224,267.5711438249971,274.0050419554484,270.1622728601931,272.72428554744977,273.0810140743632,272.3219109078624,272.8019616735137,272.8739901490951,272.70696664868706,267.75198561166104,268.91517597469476,271.1751981577286,273.2533025946022,272.0965959341299,272.357906121875,270.6663166445411,272.46017205910607,273.7418128996148,272.6837095346407,272.4070170828654,275.84068526035094,275.52747884063274,272.9971252672309,274.7870715455179,272.6621216769578,272.24021661477013,272.6417977139448,270.54745742522056,271.56383533325453,272.83472634083387,272.291091437899,268.39124460047964,271.56740087418564,270.8575905747351,276.12606920560603,274.46440376579983,274.9314282719154,272.13451288326695,274.00258782391995,273.06020303592305,274.7444786530375,275.25797822366195,270.7887436881593,272.8699812502258,276.28472593803775,272.75403909574993,272.4919555330537,276.0378201946886,274.2060186154405,271.4058547466931,273.3398566292133,272.26162662001,271.2166890180026,277.02502995571604,275.12267880401674,272.6396126219985,272.15665280894103,273.59529004090973,271.75892589772735,273.4307668781321,277.10044543349284,274.05016298362216,275.3593113479518,272.37329916134263,275.1575888737554,274.47964712289667,276.0436874973318,275.17445031671576,275.4139300903987,276.1125094592947
27,270.7612584207478,265.7777556154397,271.5984164571101,272.5069269129788,269.0293044819457,271.079052765162,267.5434012811893,273.38347536899204,273.97823823445384,272.5074243148669,275.01068624502074,271.2237750739298,271.24069125354663,267.6430382618337,273.91119442491186,270.0841610857598,272.9207704535248,273.2132256256526,272.3726308404923,272.78332604195407,272.9664684294051,272.7084073759819,267.7909861913796,268.98040307114337,271.1594145792079,273.32441540173295,272.2328546884031,272.33133892173174,270.8513548034437,272.5098770994657,273.85155736883934,272.77211487919607,272.3981260257191,275.8282015825731,275.4738456145612,273.03586157934666,274.9601350762655,272.72752422061774,272.1511542507459,272.6612205296918,270.51411265453004,271.63804484716536,272.83493896330447,272.25157214914765,268.45259963328624,271.3634497316608,270.9025810790092,276.08812295112756,274.5306753869716,275.0966211666125,272.18083594996875,274.08300188600947,273.1521502282751,274.8460976214608,275.3601308841072,270.82278982437475,273.2328923382945,276.34925341355597,272.8309265624179,272.52541204759586,275.93216060399516,274.36988524620955,271.34691242412043,273.333923314188,272.1833773946101,271.2532471780669,277.13977007166386,275.26912516994406,272.7021017695937,272.22083780513987,273.6336579998284,271.8011017038122,273.39655468472915,277.0945250233366,274.1675606687914,275.3634241271691,272.35645177776246,274.8916740914562,274.6208118696882,276.087828653407,275.36416767083483,275.43041181464116,276.01356979055834
28,270.9157772569308,265.94368361304316,271.6945808734549,272.50616507672527,269.2232385982531,271.105954940302,267.53555672426296,273.18146944947983,274.1846051402531,272.4924727540499,275.02949978674894,271.22015303891965,271.2462733791074,267.721377346685,273.788469838114,270.0061602726761,273.03942878790497,273.2572090626765,272.39265112858857,272.81806548777223,273.0533376968724,272.7216557506355,267.82335008939515,269.0634743561009,271.17654860225133,273.3895371554529,272.3603380418916,272.3578104513841,271.0490759985444,272.52718486360965,273.8126864407232,272.8641958665627,272.3951941061641,275.83508785675934,275.3991650729282,273.07458514052814,275.0675209690013,272.7717236281945,272.016721740697,272.6579332259484,270.4666631569528,271.63476663840424,272.866359048453,272.2451245763714,268.4843266901222,271.1096424489224,270.9743781135883,276.0271216220543,274.54368396965884,275.2657623739992,272.2209730432935,274.1568334899364,273.23073037505503,275.01645470868147,275.3740559049192,270.94878920771185,273.536092750963,276.44983277034237,272.88753207745094,272.5859928010842,275.838336625486,274.61174564754424,271.26570353241414,273.2515495976965,272.1019262736362,271.2428630044752,277.25191256317487,275.42632575594314,272.816698418289,272.30855448379293,273.67980056512556,271.8273659345732,273.3694260073289,277.1355274227699,274.25794174110956,275.3660864170583,272.4106028405695,274.69101581998416,274.7445070540118,276.13235469784445,275.45632415040296,275.42284044070925,275.94669341078924
29,271.03620748371577,266.1858195705342,271.7736382951452,272.49885829109365,269.3979452677563,271.1266258082604,267.6453482462309,272.9738192275674,274.2945855402456,272.46458143223833,275.0496260333132,271.23471320762815,271.29862609837625,267.81663479189655,273.67087491112835,269.9017715935148,273.16409977788237,273.2537562790013,272.4406855015156,272.8980655036788,273.15130891034266,272.7196064805123,267.68528602603305,269.17264437905976,271.12948823907186,273.4938467890838,272.4533129672435,272.3810483107501,271.2338016697618,272.5419359243232,273.73084937949903,272.9399549525142,272.4484836086099,275.83751258673715,275.33638805439114,273.107644746964,275.11196963553573,272.83469210316423,271.847604187961,272.63561437028756,270.4854650509463,271.58030059929905,272.9084441227891,272.22356786483374,268.5213501823204,270.79183840661454,270.9834103546207,275.98424634897395,274.6050910324347,275.3953822529983,272.2427154900197,274.2750334192495,273.3748422681208,275.25376538681155,275.34011488053017,271.0630850805962,273.8065889798678,276.57768219366153,272.93510683948824,272.6784731851701,275.76116775313864,274.69403349406184,271.2119523794423,273.1628027230865,271.93159676640414,271.20383171476004,277.3563499883626,275.58899873763187,272.9731627083867,272.41604527028085,273.72398886373935,271.86606847082385,273.4153779243511,277.12612605886636,274.42399853084606,275.41970966302233,272.56716401980873,274.51044197611674,274.8785790743674,276.231421439775,275.4544722375473,275.3807271065057,275.86578054857034
30,271.149045837582,266.37799006843323,271.9233631777032,272.57351002125944,269.55848899735486,271.17489938307034,267.7466273522267,272.905779857403,274.3321128354548,272.38855387113233,275.08617600917614,271.283687365461,271.31510868208807,267.8901117813091,273.6082010032651,269.8297450677744,273.22873577744883,273.2289092235076,272.50225588913577,273.0009494956274,273.23573102465997,272.6923983214332,267.45295897488234,269.27403453620053,271.2111337925517,273.6087613131831,272.53091324192485,272.3912219399913,271.4319374626452,272.54499867564743,273.6133340368155,273.0233950396454,272.54845734732953,275.8515839354237,275.322301248083,273.1661965368976,275.26802540827623,272.9071263252762,271.74937898203723,272.6546516306213,270.5353869982956,271.5775207288629,272.965111904457,272.2058930046271,268.5907641391185,270.6806026938183,270.97697523773695,275.94667976190186,274.6917416226619,275.5573774981569,272.2095458843268,274.3910540548279,273.4936614643881,275.4681228951979,275.2955973794752,271.1774574206025,274.10886066528167,276.631780880146,272.9979034975428,272.83942616331626,275.75494057654134,274.71039222438276,271.14667553639106,273.09731429662463,271.76607019232824,271.232967830496,277.4985850952713,275.77239155137977,273.1533633116265,272.4708296850781,273.76181807644286,272.0033209513295,273.4715087685379,277.14935148799555,274.64945795957965,275.5038553104024,272.6969629121759,274.37889136963406,274.99690900163625,276.3479318702957,275.46799271765155,275.3209805001527,275.7663134350001
