Day_of_year,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
122,281.035655374492,277.4489447625129,282.94146393157627,282.6992387596941,280.7981551732772,287.3595539693867,286.5140231066134,284.0677512591575,286.7821115347055,285.1107756785857,284.5176750434624,288.65504505870103,284.9208533877418,283.2569970211266,287.80199189238493,283.6324405879765,284.5207997975332,284.4720546177455,283.78132288447233,279.9174499511718,286.4589180859017,280.9905392154232,283.86121466220953,284.050296210544,282.1646254542983,289.33664767646087,284.09475294399607,286.5480543423048,289.4303564274267,279.70253130455154,282.7057042383886,283.31201987912806,288.34761611882584,284.2735609117445,285.2795140751989,281.0665564903846,288.52993763235463,285.3362272493132,280.24256947276353,283.16404047815786,280.5393236320971,282.5812550080128,286.6095181978666,283.4920595050295,280.65788352882464,288.21480674883384,285.7384888366028,285.7692203731327,283.71153779082243,286.43304666931374,282.831792698675,285.0979671268673,286.4726800604181,285.67560328668725,286.0848688258356,285.5704453017686,286.3800112546145,284.6324099586123,287.2610185224931,288.1207636459406,289.7029547499213,287.0067489679916,289.2359615787045,286.0008312406994,288.67618166745365,283.68639410109745,286.37649905026615,285.0582397237365,285.27867925734745,287.7981496957632,284.3234129965087,289.9397399678772,289.8875492081974,285.22091026445884,286.9213141696357,283.76706089117584,283.6632318182306,289.9166060786544,283.53083080249826,285.73392886207216,285.8036385001717,286.1336483239254,
123,280.60545567103793,278.80328145568626,283.5802184164305,283.33312876495245,281.68826662839115,287.6173564086467,285.9478362925323,284.2946934962011,286.9159222836896,285.5988502362709,284.73251376309236,288.90745997166897,285.3424216469565,283.42577621962994,287.9265000339829,284.3401215382111,282.6833983480712,285.45470218868047,284.05055879585905,280.54342304830584,287.34148510384466,281.8129712897779,283.64958699544275,283.834723168677,282.7391665951236,289.2100086701222,284.1538367638221,287.0469768370464,289.2359568836925,280.1192600124485,283.3687493739984,284.0809474847256,289.43971671638906,284.1314039963942,285.3710540659698,283.3221907283797,288.0127072736021,285.4116741921002,279.99401106502546,283.3145513848944,280.842282473386,283.3653824914506,286.3634745279948,284.95409653212994,281.35462599534253,288.60612124488466,285.4693008814102,286.45045789781506,284.4285147530692,287.1703582875458,282.4710001404032,285.4757168389065,286.21747038565275,285.075684488038,286.4548800402072,285.62142866085736,287.0284883268587,284.7418709220467,286.7256536798162,288.11154934949485,289.6522319639995,287.08801973783056,289.8187382177555,285.5628424005194,288.4356278080643,284.0796374645862,286.02408026950263,285.50287591843374,285.5893871041881,287.49703219347384,284.3078456780849,289.28933313390706,289.51040224627263,285.18185145339686,287.9668721069783,284.7449003226591,284.3836460882054,289.82564871651783,283.2338313846798,285.532712719816,284.98506147782876,286.2754800538004,
124,280.20260038829986,280.3107287508227,283.9931210248898,284.0831307771005,282.96480138310585,287.65329996744794,285.56837603111404,284.83866027161315,286.8147617661472,285.888672322144,285.03052674457706,289.02167541727476,285.1240573086581,283.40483758388416,287.38326556865985,285.373051122868,281.05846620217346,286.2255679399539,284.55430787474245,281.1164346212869,288.02455916072853,283.2267171000386,283.52738209259815,284.30202531639907,283.1823296739068,288.70301556150554,284.3468785547948,287.46501366472063,288.8327069963728,280.97677254589485,284.1883107838613,284.5012040470109,289.8015979585194,283.7815331539391,285.57183066567217,285.4530224922376,287.2612720531422,285.25003811902616,279.91194024278127,283.61126116518574,281.2248046651428,284.24477445162256,286.0099264850547,286.4790530920902,281.7501987555088,288.64835757300966,285.192642156021,287.0773769280849,284.8162337642013,287.6885287665622,281.91867300180286,286.63936125926483,286.33723231724326,284.501937139602,286.93642674260957,286.1120157206888,287.05021717784166,285.141353174007,286.276625972091,288.2422148875701,289.24780228723097,287.3901639945341,290.33346021044383,284.92500679658883,287.9090927179916,284.98348753094234,286.35264179383444,285.7471480037703,286.3648279211023,286.81443479209594,284.5717255868318,288.4708846654647,289.2444186367831,285.17895574884096,288.92797001988896,285.36191388364233,284.9803199628334,289.95719255719865,283.0065509949848,285.3978499527816,284.17840162563675,286.33179549332505,
125,279.6559575678228,281.81331726744935,284.1268749865857,284.1200219458276,283.98544557452635,287.6242496923649,285.3524330893716,285.74552408854163,286.6975813086653,286.2061998975146,285.1627428662646,289.12440697526756,284.5181723793785,283.22665327023236,286.57124703096383,286.64032004779074,280.1210272373297,287.19679399986404,285.4644836872925,281.827624645862,287.9826993278531,285.0281075837411,283.77185013879347,285.14387596046527,283.5217832907652,287.7250719454699,284.6524788992745,287.34568792210393,288.4315800369878,282.1050968379765,284.95675279107286,284.7171732584635,289.6053654597356,283.280773791638,285.5885665949447,287.2223707485548,286.2889711708376,285.22963449107857,279.97739273462537,283.9758772518172,281.48792163443653,284.3643628913404,285.61271550105164,286.5945301544972,281.601829892113,288.32520056644205,284.72474318284253,287.33493299099985,285.22889133774754,287.81867002829523,281.6597869090545,287.3608271001459,286.53380643404444,284.0301215203254,287.25365897936695,286.5965674543556,286.5894945305345,285.74090587350474,286.2309241661658,288.2098955426897,288.5948534396105,287.6485840514466,290.8512310545086,284.07004018930286,286.9070294837812,285.5638418791495,286.8943350655692,285.993667658432,286.62990326933806,285.94573952252176,284.57945614769346,287.8826453799293,288.71617679805547,285.25033479907137,289.72966053721666,285.9574429578397,285.16542461241556,290.1667204357329,282.6243983677455,285.7309903434781,283.2464865660056,286.6902084630051,
126,279.1317011235834,282.9944333925352,284.1766943180517,283.4660329294729,284.783944377969,287.4425415486206,285.19755112644515,286.3799573737623,286.63018698220725,286.5096002935053,284.9366500910385,289.2018109555646,283.51905057019803,283.18370765993444,286.0144294487251,287.8978651556776,279.67190831222814,288.06527989425933,286.1105739048549,282.4694624121809,287.77194258581585,286.76189101222667,283.98682255448,285.55212379986546,283.9034810607686,286.8141572274568,285.30800083705356,287.293472010574,287.95329413221873,283.221939813523,285.45010364797963,284.796141013121,288.75193691602993,283.0851642762348,285.5190401741,288.43577994881093,285.49182386014047,285.38744681222096,280.1611621004321,283.8985117259043,282.6220269395318,284.4893244369563,285.22561120113613,285.89562474065644,281.5743836343507,287.8878415285886,284.27389995868384,287.5145817012577,285.5324092208248,287.7603112524682,281.6391141004178,287.78385081308664,286.77066498361665,284.2396567767356,287.72661079155216,286.66757459256235,286.249510153746,286.45553935403785,285.98469135438125,288.3889498867831,288.0147536281264,287.4391430306347,291.2137650150956,283.5177845937428,285.2339810661344,285.60109568166206,287.4043326465201,286.2091586493747,287.1748926630823,285.79229814578326,284.6190563383557,287.61981804816276,288.8102087223486,285.62079080993874,290.05140915196455,286.4265615162832,285.0049752595224,289.9103826166509,282.0217759128892,286.28976462786886,283.45323499742443,287.0546004187056,
127,279.8243210341904,284.30865590301624,283.8972963885073,282.7348059350318,286.21676244491186,287.0563491988968,284.87081819750887,286.8585474482386,285.821297222878,286.59481643844435,284.71703095488493,289.57847578446945,282.1864570366157,283.4883600591303,286.44269346579523,288.45133698292267,279.4958028828268,288.8685625795916,286.7944555038061,283.01196143740697,287.24417762616616,287.68654031718603,284.2911872165107,285.4818224784656,284.2911465264065,285.6924036046961,286.00767992180346,287.3268840636089,287.4336934631124,284.32594316084305,286.2203511108845,285.09935975686096,287.9049848060468,282.9868664863782,285.4352468413748,289.0522947206602,284.91599628602194,285.23339105962395,281.34135330815013,283.7902268629808,284.30283431168436,284.6470192710122,285.2626051011976,284.81380767263335,282.5627232366429,287.6936201717391,284.0967915852864,287.8740495954241,285.84417120964974,287.9786425021105,281.7982169909355,287.88971394409623,286.9679981273609,284.40555960966117,287.81417824322483,286.9947152050423,285.77304099505636,287.14674718388704,285.808355645819,288.9022081535814,287.6427934248369,287.3071395259201,291.537108592498,283.15879939152643,283.4680426181891,285.6784062088627,287.92813300387763,286.3807702815576,287.9222781003176,285.7502811417911,284.9735268393716,287.83856268243477,288.69439976730627,286.4339014968593,290.4065256642771,286.48244736220806,284.8456033001016,289.7489363562056,281.9909901601491,286.9918610848787,284.65156314835883,287.4376845586867,
128,280.8208196730841,285.19344332628634,284.3099447956015,282.78449481223527,287.76897589714974,286.985112228673,284.9739662701394,287.4191153390067,284.1859034723414,286.5252302120893,284.3639443645547,289.97604705475186,281.1214285490713,284.3334801083519,286.6631369119161,288.1697750999814,279.4122890151027,289.79032445215915,287.45298448499744,283.7012788542024,286.46200572702037,287.824220873934,285.3343606466775,285.56232494312326,284.0419586516998,284.58918499509923,287.0651648664649,287.56169894152066,286.9195845048506,284.76305135091144,286.81030262258895,285.20233478476274,287.3503163096669,283.36271136496964,285.7555739853408,289.4159956153059,284.2680080539578,284.03363663110974,282.5305706764752,283.9378674405835,285.6323407630781,284.56656878684464,285.3041235396277,283.5487736852178,283.5339992648952,287.68399729746164,284.44396883227444,287.61519826812184,286.10448682177196,288.4237538990957,282.4855442815648,288.1375155606112,287.10063445262415,284.2360134474087,287.7260031228537,287.3629955249828,285.51042225596666,288.11181316445595,285.89982744712967,289.4785712944282,287.47290653885506,287.33889636364614,291.94349977821656,283.31630407759553,282.55899506174165,285.703610263028,288.80149332682294,286.471933441721,288.7138163248698,285.88281328250196,286.13233964521805,288.4879002833104,288.2230789128678,286.8790364806905,290.25200465834627,286.62193382179345,285.22115585830187,289.8284843919915,282.4510542761275,287.3658925709707,285.5900391519288,287.982184217963,
129,281.097420046181,286.18805479392023,284.7906732244806,282.9960053272736,289.0918969234704,287.26930667192505,285.716785025684,287.9416054526528,282.99766691438447,286.57872037223837,283.93690306275755,289.86108923831705,280.41276913597466,285.40872259454414,285.97918309920874,287.99419886550623,280.0919964130108,290.8880010472113,287.6042934319912,284.6747069865356,285.44681032062016,287.8515318706358,286.08663605071683,286.3762038234389,284.33578032888335,283.97823750143084,288.16834457453353,287.673112694597,286.794681870457,285.0632838434352,287.7435840425037,285.2458160735749,286.1782010815519,283.86762313004374,286.19896946721894,289.45223831344435,284.3998569586338,282.8399688385345,283.7407121483659,284.7353825272221,286.1511607187571,284.6340916672032,285.71517351870136,282.60677083333337,284.7197850265782,287.7202804621323,284.9161460792625,287.41203358409166,286.1210631206359,288.43460764902414,282.7385034805689,288.16024657308833,287.5796845264923,284.6470145760002,287.2789279811985,287.40350978977074,285.8860945369734,289.2645899734217,286.5545714661315,289.9915227086552,287.4183600010016,287.70245976151125,292.2221384572459,283.5537707430102,282.4331470531422,285.9834539951422,289.3714653266655,286.9413158151256,289.43095068180514,286.05782891018487,287.41116500686815,289.0746447664477,288.0428927355197,286.98710503770315,289.9074263240828,286.73488183772605,286.0406868623727,289.8202146872496,283.1256232069525,286.9138701162932,285.7965787670988,288.789794921875,
130,281.567384712862,286.64937113667577,285.2631718562199,283.0128341507126,290.1089741354024,287.6886643629808,286.8892585279304,288.65633462200236,282.12308510581215,286.6290591732486,283.4557243598686,289.4547156030005,280.12933875003574,286.20751047658393,285.2846136407538,287.67308329487895,281.78060242369935,291.5662592514094,287.33175368536087,285.6953957805703,284.31454635452434,287.6420322739597,286.7823181152343,287.2770262777587,284.65573947333587,283.85234254271114,289.10731925545156,287.11095017653247,287.2994374704885,285.5311348604195,288.42086233062184,284.9231831197773,285.067626505981,284.3986623016469,286.26215527433175,289.0052818885216,284.87900238596035,281.73690236968434,284.80803426106775,285.12041152003917,286.4070639138693,284.62779822716345,286.22177045773236,281.9768522493132,285.9914006383428,288.018802517063,285.1526236621452,287.07863865667207,286.4567208202767,288.59043453901245,283.29022731012475,288.33812157487694,287.8553904997996,285.05360462901353,286.7092523260431,287.5544076996408,286.5939835209549,290.4063166244563,287.3985050187443,289.8422265803857,287.220953302069,288.06007323771604,292.1102500608116,283.7860968174079,282.4563811026214,286.3227998502961,290.0352850274725,287.21828407595007,289.59757341657365,286.08545782627203,288.3938710418813,288.36624894474016,287.82707935375174,286.32857214400184,289.87533781729337,286.6191989772922,286.50431661640766,289.67913896609576,283.51422633356225,287.1910133222084,286.54892716739636,289.5875177069025,
131,282.1576713589958,286.6348252069382,285.77440679640995,283.3665421594194,290.7324924119663,287.70398195147953,287.8477390834263,289.2073520758213,281.67907178270946,286.6564091832646,283.21709143111116,288.7966810512892,280.5718038370321,286.4123765435411,285.36813566885587,287.06590869051195,283.54013240381033,292.232656178457,286.8909140785972,286.68272819099843,283.6853897038833,287.1331688737695,287.1206267080901,287.9749345604753,285.0490369412488,284.2457808609847,289.71601459656875,287.132319411952,288.30812894381006,286.0325264843392,288.93270728701634,284.8648075760502,284.61009523720094,284.96049784566014,286.44096100636017,287.9312180739182,285.224853850983,280.99987547039547,285.6160343156193,284.87336613581726,286.3907681978666,284.79496100010016,286.91881698217145,281.51339185106883,287.2916325719365,288.5171452896062,284.71851245474903,286.71707947000914,286.775162693345,288.83537935249973,284.028822455214,288.6447979713971,288.00745120764645,285.51369222005206,285.7887934310969,287.38272597763563,287.910652691628,290.6598910936069,288.1059213715158,289.64942658253204,287.2159736828926,288.2546672890911,290.7750235197745,284.40628823081215,282.8659408625229,286.46945894681494,290.67562430245533,287.57583428127856,289.57498828482716,286.35238692175335,288.92967721568795,287.9378424005194,287.5931494856055,286.0145736526657,289.97466638586025,286.5408432509873,286.97916811988466,289.20581322973896,283.46572864797963,287.69181482783165,286.9824459089901,290.31240520547163,
