Day_of_year,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
273,17.961047857235638,22.06237519093049,16.07463482098702,20.029195663256523,14.330861531771147,10.744297100947453,15.834800206697905,20.170082214551094,21.229383908785305,15.78080492753249,21.556757071079353,26.530173326149963,19.266437652783516,22.72310672662197,7.215383346264179,11.925041027558155,22.402219772338867,23.37412633651342,18.492264405275,7.901897613818829,20.830629740005886,17.361186932294796,20.463695110418858,16.69098814939841,15.906759213178585,20.10223095233624,27.74886855100974,20.274920047857822,19.404070585201946,21.09385006244366,13.530148530617739,20.96960253593249,16.435042259020683,24.739818572998047,16.747927787976387,24.064570157955853,27.007371168870193,15.969512499295748,21.096983982966496,17.703118642171223,16.900448456788673,19.986635770553196,20.880573321611454,21.628093817295174,22.66139539082845,17.98284227420122,15.494549115498861,9.457327561500746,21.221698369735325,12.052753815284142,20.39146614074707,27.90051504281851,22.236567472800232,15.671189283713316,22.174915949503582,9.756673605014116,20.560600623106346,20.998852803156925,21.254143152481472,22.959080965091022,26.139334262945713,27.067579171596428,10.878997582655687,15.226132221710987,20.491715284494255,11.844434848198524,22.3742557427822,16.48142083485921,14.853813024667593,20.982753166785606,15.988937989259378,19.84375804509872,28.62990398896046,24.8313418168288,17.926439872154823,14.384222690875713,16.665989191104206,11.672341591272598,10.096108192052597,21.81229200118627,16.67962543780987,18.2568972660945,25.087176787547577,23.4742496686104,
274,21.29045002277081,26.494585379576073,11.676435177142803,20.77677985949394,15.647025695213905,15.780046047308506,17.190948070623936,7.521334868211013,14.194433138920711,27.87345710167518,24.892901689578327,24.560007486587917,24.741661903185722,21.3356075775929,14.03960937108749,11.112661557319838,19.437166213989258,21.830658790392754,29.69793852781638,7.080804714789758,22.400546440711388,23.916316497020233,16.878465994810448,19.46544879522079,18.476498897259052,21.417012581458458,24.37315984872671,25.906420976687702,16.897050075041943,22.952971091637245,20.07082555232904,18.01959035335443,18.15164893712753,23.56454800336789,14.043415998801207,24.100930629632412,25.48323244926257,19.799744899456318,19.313731951591297,18.29945006737342,16.78157251309126,17.594904508346165,24.85016358204377,18.68734768109444,28.736150790483524,16.613460320692795,15.407951672871908,9.333471420483711,19.41643174489339,15.176610213059645,26.035980224609375,23.918125250400642,20.530571619669598,21.98130275041629,26.944169215666943,15.055123475881723,20.24543131314791,26.480606763790814,26.501711478600136,24.128756889930138,28.34705822284405,23.12018076578776,11.295225974840996,21.424549885285206,24.102380654750725,12.09401808029566,27.04767946096567,15.709851680657803,20.22498473142966,23.22816041799692,19.84718327644544,15.229757993649214,25.171692677033253,16.584897701556866,26.179940248147034,18.58904043833415,19.126876879961063,10.722628104381073,17.390196091089493,23.30279296483749,18.027791121067146,15.492647635631073,21.117249806722004,22.556161195803913,
275,28.408628317025993,23.31804197262495,10.81125137133476,22.052869405501927,23.859514725513947,13.225766671009552,21.529855728149414,10.662751051095816,15.830258051554361,27.922900615594326,19.623192713810848,20.500806759565304,17.513508576613205,18.74984604273087,16.936530724549904,14.80036378518129,17.520692311800442,18.095654071905674,27.00137842618502,8.506220585260635,17.21538930061536,27.350295482537685,17.59794254792042,21.17181670360076,24.221472617907402,20.824919529450245,24.181981502435146,24.78324327713404,18.741668481093186,18.498155153714695,16.675382296244305,18.16802083528959,15.684230168660482,19.641954519809822,14.125313685490536,25.000595337305313,29.208750455807415,15.910881042480469,24.479252692980644,14.174388127449232,17.670827498802772,22.621175374740208,24.88483062157264,8.57453818198962,25.225790806305714,16.4966948338044,14.89959034552941,9.920520207820795,16.698825493837013,13.3515839943519,24.52672513326009,16.611230043264534,18.81377369318253,26.557594103690906,27.815279006958008,16.050397090422802,23.691595028608273,23.429346769283978,17.20943954663399,21.428790997236202,21.777743853055515,22.41762303083371,13.115198685572697,22.811246627416367,20.66489160977877,22.364665985107422,27.588278697087215,17.825865060855183,21.138903544499325,21.891792761973846,20.906307807335487,13.722305713555752,24.984774076021633,10.61116213676257,22.335844211089306,22.599453852726864,26.750152685703377,13.477240831424028,15.102744200290777,26.67261118766589,24.897645021096253,16.14585871574206,21.686854435847355,20.621155836643318,
276,22.586751057551457,23.519982215685722,15.009468787755722,21.43317648080679,17.278261160239197,11.091287845220322,19.016418212499374,9.312862371787046,18.91694357456305,21.832740685878655,18.655917045397636,15.29296517983461,11.998051129854643,16.512314087305313,17.321103389446552,14.874321448497284,21.13951462965745,11.516503101740128,18.017693861936912,9.632230294056427,22.194289329724434,24.41787582788712,17.05843561123579,26.840314669486805,25.66899778904059,20.75907558049911,22.574584422967373,27.672466278076172,21.496746943547176,16.910136051667042,13.271436128860865,17.803469266646946,11.538384559826973,16.0840845597096,12.914692634191269,20.65740854312212,25.316776275634766,9.468943082369291,27.474638180854992,9.200805480663593,17.090815250690166,20.827984785422302,16.441283641717373,18.307766229678425,17.8904843941713,21.129080845759464,15.379380666292631,13.827168880364834,14.094642834785658,11.76365893926376,16.86476883521447,12.531129812582945,22.038764806894157,17.639933243775978,25.31996697645921,18.02658858666053,15.495621241056002,15.02495543162028,18.658200092804737,23.263413209181564,26.604728111853966,17.222418271578274,12.265422674325796,25.334242258316433,21.47180645282452,26.432751875657303,27.793378096360428,21.454234196589542,21.79260244124975,13.963817254090921,22.671469468336838,13.233667691548666,20.298983158209385,7.35318309832842,18.80812036074125,22.13659751109588,16.23522543295836,24.097183423164562,16.034806398245003,14.022218753130009,29.079325553698418,19.42994905129457,15.114173864706968,19.22753368279873,
277,18.50681099524865,19.98570728302002,16.840531324728943,16.777095085535294,11.617869646121294,11.016553059602396,17.67213963239621,4.957623628469614,21.247476626665165,18.375393696320362,10.434785647270006,10.138073847844051,13.029427919632349,25.16630876981295,16.587113845042694,15.673985163370768,26.34929074996557,11.185695623740171,18.104752711760693,14.940043131510416,21.31023304279034,21.167745052239834,17.566744119693073,30.3859685751108,18.998486225421612,18.13455202640631,22.055602171482185,24.05377735235752,20.399192125369343,15.41882292429606,11.445589236724071,19.574992986825798,9.051529273008688,14.241652879959497,21.375665322328224,19.91381324865879,23.348150155483147,12.378376887394833,20.067589882092598,11.63117748651749,14.771472075046637,22.794529548058144,12.757383395463993,18.867740337665264,17.911892108428173,20.442670015188362,21.54520543416341,16.64941274202787,13.213542767060108,9.530966783181215,24.94748614384578,12.022827539688501,24.64177469106821,15.21558360564403,20.572941780090332,23.216528232281025,16.846202776982235,14.859487166771522,18.373179998153294,23.27288901500213,23.98783189822466,25.469469804030197,19.58543342199081,25.074294995038937,19.236117583054764,27.98554821503468,24.11183983240372,26.6030028905624,12.629889928377592,14.281484530522274,24.015282948811848,15.75427693587083,20.613751533703926,10.674767249669785,17.875214258829754,22.05006574973082,14.637167343726524,17.505961320339104,14.87981688670623,13.616094711499336,18.577362476251064,22.551053756322617,16.07871865003537,23.28857842469827,
278,18.828744130256847,14.780461409153082,13.065805875338041,16.521233632014347,15.200357217055101,12.710222464341383,16.227721581092247,9.270393970685127,22.41463054754795,18.452341764401165,11.1820431244679,8.46804763109256,15.117036134768755,19.731041590372723,18.783694218366573,20.344577446962013,19.17706572703826,5.754217074467586,23.135210673014324,14.03198210398356,20.550587580754208,24.768899526351536,21.32247122740134,19.86052349286202,17.451065283555252,15.586762477190067,23.221351916973408,17.799776003910946,22.084770104823967,14.380275604052422,17.07863487341465,11.009545497405224,15.33748925037873,14.363851938492212,18.467441998995266,14.040466944376627,24.156781661204803,15.198557975964668,14.436085334190956,20.544169108072918,21.282532105079063,21.466806118304913,19.846790460439827,15.285270788730719,22.689193627773186,20.35502746777657,21.045479309864533,23.814283957848183,17.755982912503757,10.02787176767985,26.635638212546326,8.76536017197829,24.816058623485077,18.27290818630121,10.000224296863262,25.910868424635666,25.273399108495468,14.188148082830967,24.84602033174955,15.042287655365772,19.920606784331493,20.25128997900547,16.82093018751878,20.522422790527344,21.162689844767254,25.814704063611153,17.576572589385204,27.67436228042994,10.752870217347757,20.169215080065605,31.4856684758113,17.47907968667837,19.90796651595678,24.012895584106445,15.27433835543119,17.4948002741887,8.344030539194742,20.072503505608974,14.329784857921112,15.595716647612743,18.159429378998585,23.562175897451546,17.79730835939065,18.286367636460525,
279,16.215115962884365,19.366207245068672,12.724654686756622,16.25650021968744,21.11199716421274,11.535344930795523,17.247200745802658,7.31442230175703,19.721656212439903,18.98562309069511,10.683460431221205,10.605632500770765,12.731330113533216,9.91527219919058,17.46069847009121,19.996643531016815,11.511015989841558,7.102545310289432,24.09818683526455,9.68787544201582,21.20470120356633,23.810173083574345,19.692447857979015,14.319814290755835,13.396041894570375,18.548938849033455,22.853741768078926,11.795259597973946,21.204361108633186,13.184941609700521,16.645614941914875,7.611650246840257,19.733690799810947,15.456958770751953,13.141336000882662,16.86398423023713,15.685279039236216,19.25879578712659,18.709168287423942,21.605862739758614,20.548158009847004,21.210476997571114,21.73154087555714,18.79864431038881,16.53967908712534,20.651066560011643,20.806665713970478,29.128166834513348,19.861289684589092,10.634820253421099,21.78993430504432,11.713994026184082,22.104219485551884,23.151174887632713,6.980938251201923,24.257881653614533,25.04365686269907,15.186347447908842,30.7131227346567,12.642033234620706,22.848646506285057,18.887488609705215,18.2656098145705,12.0137020502335,20.236610192518967,22.648086743477062,15.133336409544333,25.449939092000324,14.894755045572916,24.980592825473884,26.730274396064953,18.119354981642502,18.22611578916892,25.280044653476814,15.746266389504457,27.61171727302747,11.54232976375482,15.870536437401405,26.58022362146622,13.479712143922464,17.6490663870787,22.910575426541843,18.609997040186173,17.945146756294445,
280,18.6562072069217,16.90253042563414,17.30346860641088,19.835406743563137,25.12760260166266,10.054205001928867,9.68315228437766,7.6996403229542265,20.100667415521084,23.38856672629332,11.894446764236841,8.611415924170078,17.380275579599235,11.990002314249674,14.07875735943134,19.541045115544247,9.27031569603162,18.14346286578056,26.742993232531425,9.359483535473164,23.245886680407402,28.12788332425631,17.6274289840307,19.85453581198668,12.312524624359913,12.937005018576597,24.760474131657528,18.19934243422288,21.58911837064303,12.31226400228647,14.990479616018442,12.078995753557255,21.0278144738613,16.130728257008087,12.179646760989458,16.83884975237724,17.911042604690945,19.662827271681564,17.590707069788223,15.67769116621751,22.180329102736252,21.86328134781275,16.12472622211163,18.9677616021572,19.21916717138046,19.697706491519245,21.38673351972531,20.41599953480256,24.57643689864721,17.026915354606434,25.83677800496419,18.982004165649414,21.047711494641426,23.816506067911785,8.023663325187487,22.61665407816569,23.404488098927033,26.953906279343826,26.58858891022511,10.340429122631367,24.16494868351863,26.987053553263348,12.897778828938803,16.332795509925255,24.50466341850085,22.6537900582338,18.443699738918205,12.203954183138334,18.356755770169773,24.508556072528545,17.539871484805378,19.295957394135304,21.252393967066055,22.934315216846954,19.906018134875175,27.711456396640877,14.446373988420536,11.612525719862719,26.616896653786682,15.295670166993753,18.99766599214994,22.690427388900364,17.800386746724445,18.298703927260178,
281,24.910362634903347,12.877658623915453,12.846574758872007,21.18622153844589,25.26200069525303,7.480183931497427,10.569150814643272,12.919400141789364,17.166146547366413,21.08934925764035,10.674463981237167,10.01146814150688,15.062129558661045,10.754683335622152,8.795619634481577,18.675603988843086,10.208604849301851,21.229960661668045,30.91185770279322,10.099662634042593,17.256140660016964,28.010449971908177,17.92484872769087,19.758100191752117,24.388877526307716,14.16403611501058,31.457030369685246,19.5048761123266,22.849702443832005,14.434639857365536,19.209723594861153,12.83875132829715,20.52546266409067,20.832332708896736,15.211867161286182,12.730556732568985,14.556694959982847,18.931023402091785,14.890806516011557,12.62398582849747,31.625420350294846,18.3943508099287,16.216908381535458,18.095142975831642,13.675861285283016,20.042592831147022,20.660653945727226,19.74869287931002,13.797571280063726,14.017591500893618,22.809800294729378,21.828596115112305,18.105223826872997,24.48791146889711,9.264064140808888,22.824894929543518,23.729250736725636,27.78409278087127,21.158518668932793,11.538359373043745,22.443428430801784,23.308930128048626,13.964287537794847,11.045421404716295,23.00474073948004,20.162787950955906,12.762978407052847,10.333810035999004,18.983055505997097,22.567072794987606,10.034736168690216,9.854500513810377,11.155919148371769,22.241611431806515,25.89528445708446,24.04355435493665,14.023832272260616,16.655703300084824,25.521943263518505,16.314220477373173,14.818024072891626,19.2483215821095,18.702619919410118,23.757617119031075,
282,21.417069899730194,16.035877790206516,18.555229040292595,21.240824626042293,23.269431138649963,10.799185606149527,9.829939597692245,16.841562466743664,14.51233724447397,20.703903027069874,10.181111360207582,10.519529892848087,8.75395103601309,7.9062293126032905,6.956332952548296,17.981493497506165,8.366912218240591,17.959815049782776,20.87647125048515,12.961500583550869,19.617320720966045,19.95215024703588,14.08683600792518,14.177312985444681,16.671564958034416,18.615566522647175,29.139871646196415,23.120992073645958,24.899901072184246,8.829097821162296,22.53614679972331,13.144897094139687,18.507281963641827,15.757913956275353,12.764633887853378,15.788682864262508,13.568782121707232,20.20415198497283,13.599643144852076,12.670826056064703,19.947440734276405,15.106404475676708,17.64708352700258,20.444351880978314,10.218637087406256,18.34539521046174,13.783278391911434,17.92209378266946,15.693416595458984,13.800494291843512,10.1683564552894,17.790474842756222,18.572872773194923,16.79107827406663,9.733961728902964,24.858839083940556,21.925094115428436,26.838323104075897,16.795389933463856,15.745944047585512,20.005045206118854,19.92661312298897,18.72812048594157,13.661250138894106,26.889794814280975,18.21446377191788,10.261655293978178,11.638350217770308,19.5269280458108,26.30325547242776,9.311538084959372,8.56541572472988,20.923904859102688,22.65444677303999,21.545278891538963,21.855136039929512,13.432674163427109,16.806491191570576,21.591228656279736,23.167382118029472,15.654457165644718,10.343228327922333,19.72136184496757,22.95540296114408,
283,16.507884832528923,21.97899476075784,12.406192608368702,18.898070017496746,16.621330579121906,11.544183608813164,10.047968950027075,19.507214521750427,9.095188312041454,20.896365287976387,14.343926331935785,6.372408426724947,10.397428096869053,9.187351813683144,12.413949196155254,22.846795889047478,11.145388309772198,15.545877212133163,21.415553802098984,12.36694979056334,18.356532585926544,12.085195382436117,12.719924462147247,14.513534545898438,16.25014539865347,11.182755494729067,26.3452513279059,21.77148598891038,20.052359165289463,11.043484076475485,17.30040344825158,15.314032456813715,16.58920774704371,13.239211816054125,9.759510235908705,14.266854946429913,15.062141516269781,24.33637271783291,10.49861958088019,13.872955762423002,14.840958106212128,24.506235758463543,14.936518302330605,22.940825780232746,12.646447939750475,20.097380980467186,10.634062119019337,22.895714441935223,22.882917404174805,13.103834910270495,9.68454067523663,15.927604577480219,27.05760046151968,18.28903968517597,10.319037804236778,20.763562080187675,19.20825126843575,27.59185282389323,15.423293235974434,19.033780929369804,19.453297663957645,19.022955772204277,25.823209224603115,16.75192612868089,26.664375060643906,12.26089585133088,11.03673760096232,15.108029096554487,17.89935740446433,26.524808883666992,9.308508310562525,18.07557732019669,22.777786059257313,22.37410892584385,24.378462375738682,24.06230814029009,14.391243347754845,17.964048018822304,13.684197817093287,19.20069379072923,18.351889952635155,15.269168364696014,20.674643981151092,22.261109474377754,
284,18.397779929332245,22.386755967751526,14.976085075965294,20.234286455007698,17.899033448635002,10.48442422426664,7.493234243148413,19.030712812374798,6.768826985970522,21.272414525349934,21.410662235357822,10.44645692140628,13.140130189748911,14.59803111736591,12.869254185603214,24.341588484935272,9.207881352840326,15.982497948866625,22.698369882045647,16.613827852102425,16.24822254669972,13.909768055646847,13.534681980426495,15.018290201822916,18.538215270409218,10.289483143733097,25.743566464155148,16.133119852114948,21.991972018510868,12.098003460810734,16.36223406669421,16.919256821656838,17.774012052095852,13.928043561104017,14.032932550479204,14.297273171253693,16.163254957932693,23.505903781988682,10.324015262799385,15.597209123464731,16.720570270831768,21.498350070073055,14.785105631901668,25.031503970806416,21.935918367826023,18.424336726848896,11.46532714061248,26.654506389911358,24.98360956632174,11.116413825597519,11.72396141443497,20.5111358104608,25.570798189212116,18.983149968660793,9.651700826791616,13.828561195960411,17.381072802421375,18.64278935163449,14.976758467845428,16.46858543004745,20.174668091994064,17.687805567032253,26.405515181712616,16.809261884444798,18.683874912751026,12.080257635850172,11.474534719418257,20.083194634853264,16.099273779453377,18.893641569675545,9.878639025565905,20.181444143637634,18.928334554036457,17.413313963474373,23.284089650863255,21.540467482346756,12.02055459144788,17.897884931319798,13.29275987087152,14.195683039151705,20.638751983642578,16.677794407575558,19.645352779290615,19.77281785622621,
285,18.261340483641014,12.672538463885967,18.67965133373554,10.538143231318546,15.341099739074707,12.737417025443834,7.798053985986954,16.6853094345484,8.671674092610678,15.453337033589682,13.709257199214054,13.039907284272022,7.686519390497452,19.04242613376715,9.356395684755766,22.7425481845171,8.250640746874687,20.4796329889542,23.300531680767353,12.105556732568985,15.169636995364458,16.150992882557404,12.981769292782515,14.133592018714317,20.070396178807968,11.853827892205654,28.773923776088616,14.521102293943747,24.242315732515774,9.670111264937963,16.58485886989496,16.75884386209341,24.28147966433794,19.22137492742294,18.854851111387596,18.364430574270393,22.927377016116413,22.139367959438225,12.26803487386459,23.602698252751278,19.19666701096755,13.729628611833622,17.074654310177532,11.1779146194458,23.56408569140312,20.366582797123836,15.363000038342598,20.371939536852715,22.221023755195812,15.61975454672789,19.62062106988369,28.87808540539864,18.48899912222838,21.35579339051858,8.916579014215714,13.110912469717173,14.4294950289604,19.742680402902458,19.20438871628199,16.417992200606907,21.54285421126928,13.878099808326134,21.813044034517727,16.846646797962677,15.58106038509271,11.545190199827536,14.105226223285381,17.8612612699851,14.936304850456041,15.942527453104654,10.34684999172504,19.36948871612549,23.26234426253881,18.71722077100705,24.30292114844689,14.098137146387344,10.438368772849058,14.797090848286947,13.669216742882362,13.26475625160413,13.418002960009453,12.363543852781637,17.38353910201635,17.270962201631985,
286,21.253881747906025,6.962533217210036,15.319565235040127,6.883528526012714,15.926456573681953,13.69166088104248,12.112823853125938,17.41688241714086,11.503090540568033,15.658138055067797,12.762430215493227,8.272454176193628,11.005518399752104,19.723649660746258,10.518380544124506,16.80196353716728,7.582450817792844,19.66433434608655,22.867732708270733,10.488307035886324,11.294995417961708,16.13375076880822,21.546222833486702,11.295250965998722,16.15777690594013,7.868807890476325,22.74189944145007,14.791726356897598,23.10907799158341,11.671512090242826,14.247492154439291,17.931396484375,24.21864534035707,17.242053349812824,15.502633975102352,18.737433335719963,25.064651146913185,17.72023540888077,12.915143966674805,24.260400380843723,15.690752176138071,12.084778907971504,21.82667605082194,14.127575580890362,17.91179737677941,11.975739674690443,13.364597687354454,17.80870765294784,24.086999942094852,12.840185385483961,21.597082969469902,18.39907986078507,6.95893994355813,24.87094610165327,9.727071847671118,11.114180222535746,12.72635992979392,10.737946742620224,9.835152980608818,16.809918843782864,21.54281141819098,13.11264429336939,15.803676018348106,13.437951870453663,15.064145210461739,11.799963193062025,19.26857916514079,13.38366608741956,14.096813715421236,7.36795894916241,15.629923527057354,15.853294641543657,20.454812734554974,15.254395215939253,26.67143704341008,24.103621458395935,15.78808777148907,14.15018837268536,16.423196327991974,18.702181620475574,12.477146906730455,9.744529491815811,15.099100553072416,19.256287207970253,
287,22.1974734770946,10.053004533816607,14.633977694389147,9.134761810302734,15.942651553031725,13.58043709779397,11.942060543940617,13.42053190867106,14.000742692213793,16.10486950018467,12.494570658757137,6.927971448653784,19.58321810991336,27.65155224922376,14.054872402778038,13.296103306305714,10.37772640815148,18.080529335217598,15.709582451062325,8.778704178638947,10.94905694325765,12.942839573591183,21.601321342663887,15.000843048095703,17.646219644791042,7.188142067346817,22.705516326121796,15.837953225160257,22.318986697074696,14.171625332954603,18.315808002765362,23.925748384915867,15.77587157029372,22.338222063504734,11.092718026576899,13.712705563276241,18.61271706605569,16.05949453207163,12.748450156969902,20.344750771155724,14.682432712652744,11.14132521702693,23.054640598786182,13.459546504876553,14.621913029597355,13.661761601765951,13.421198282486353,13.337245574364296,23.904652913411457,13.545129531469101,19.38979029044127,18.324188159062313,8.615011325249306,22.368260212433643,12.670581597548265,10.326326321332882,21.17510678217961,9.868081875336475,17.4118981728187,16.399473654918182,22.060632705688477,14.596141057136732,19.249954370351936,10.429056412134415,17.636564352573494,12.838852662306566,16.83417359376565,8.983052424895458,20.637755173903244,6.4775267869998245,15.516266162578876,7.838817315223889,16.179675126687073,18.864539415408405,20.895308934725247,28.07825469970703,26.08155998816857,14.64635976155599,17.630170015188362,18.08275193434495,12.78377435146234,10.450144816667606,15.688580219562237,21.55872266720503,
288,19.319475687467136,13.114248495835524,12.073249034392529,10.372054124489809,16.856579438233986,11.775977110251402,11.759576210608849,12.41303886511387,16.002163373506985,13.274625655932304,10.892422993977865,5.850452374189328,14.233952497824644,31.305345290746445,9.490918037218925,11.161536167829464,11.40748553398328,16.32633798550337,15.097404602246407,7.5392124102665825,20.036500588441505,13.199859716953375,17.401746725424744,13.023331030821188,18.156439854548527,7.356260605347463,21.31855989113832,20.865901457957733,23.206390723204002,16.334006162790153,14.753390947977701,19.439372698465984,10.42108250886966,19.246174029814892,12.036927088713034,11.381503618680513,20.755246186867737,13.7610472654685,12.845443212068998,20.806810427934696,19.025476235609787,22.84594266842573,15.582025112249912,17.704595174544895,14.432490202096792,15.628100835360014,10.425837577917637,22.887531818487705,23.389643204517853,13.301146825154623,19.86172480460925,23.821088595268055,11.452097807175074,18.08562359443078,9.409857114156088,11.391276555183607,28.479873950664814,8.509288885654547,20.47966766357422,14.503094184092987,20.22663810925606,12.894895186791054,23.67022886031713,6.764897224230644,17.876285479618954,13.084547727535933,12.247431339361729,7.61435253192217,20.452975493211014,6.9782161101316795,9.924023995032677,7.699721397497715,22.329411531106018,17.781464136563816,27.774789614555164,21.94511953989665,24.006849191127678,14.190048560118063,21.051684501843575,19.28709736848489,19.75431239299285,11.34835270123604,24.05409142909906,19.584709143027283,
289,14.56712705661089,10.196984009865004,15.58168572645921,12.425299717829777,19.794992838150417,13.760832688747309,10.531990039042938,18.023750354082157,21.233000046167618,10.192494098956768,14.820881941379644,6.879404777135605,14.737746483240372,32.61922958569649,8.180614153544107,16.9060389934442,11.06104805530646,13.647102918380346,13.95212347079546,7.556371786655524,12.372855357634716,14.081598599751791,13.570336708655724,10.442125002543131,13.058194771791117,10.48320288535876,20.360930076012245,23.18110069861779,17.533250368558445,18.217180129809257,7.5101356750879535,6.858814001083374,12.347759320185734,24.184569432185246,10.969427524468838,19.002682514679737,22.328368700467625,11.794481546450884,12.881461828182905,21.31522168868627,22.46985362126277,19.608709090795273,10.570775961264586,18.671455896817722,14.155182667267628,9.022414427537184,7.156314519735483,26.61646608205942,23.14154155437763,9.93808207145104,21.06858414870042,17.221356660891804,19.894434464283478,14.668041082528921,9.94657229154538,11.446961085001627,24.30142431992751,12.812660535176596,18.5566467382969,10.333441685407589,17.321154618874573,15.913493645496857,20.464190458640076,6.680876218355619,17.015744698353302,12.03960660787729,9.75947058506501,8.527040775005634,21.596393829736954,9.6306489553207,13.879511564205854,8.401786889785376,19.75747604859181,13.994969490246895,24.474365576719627,14.506889172089405,19.30367435553135,12.227143373244848,22.493198786026394,19.665191234686436,15.365490840031551,12.516593395135342,21.73204426887708,7.711307403368828,
290,8.756236785497421,11.386501287802671,13.40745307237674,17.642004820016716,21.30648241287623,15.244958315140162,9.152783785110865,17.131083904168545,18.520403446295322,9.829731329893454,17.135035710457043,6.550480818137144,14.940663215441582,29.427063868596004,12.17718505859375,19.78716864952674,12.752764066060385,12.294417014488808,7.818327439136994,8.379190444946289,11.819694347870655,19.126884411542843,9.429638422452486,12.198724795610477,13.464819614703838,13.424871371342586,25.913747004973583,20.618375973823742,13.89684070684971,15.797048813257462,6.509258759327424,7.476127991309533,12.546861086136255,18.06616519047664,8.520110399295122,21.648846259483925,17.61257462623792,9.899422156505096,13.556594604100937,23.290883382161457,22.917058455638397,19.368978647085335,14.161105865087265,24.182014905489407,12.893919944763184,12.445266821445562,7.678139869983379,23.982575441018128,20.66531215569912,12.900470489110702,23.0560245513916,16.61320260854868,25.34687144939716,22.792383389595226,15.855561011876816,11.304923326541216,19.575136967194386,14.960047648503231,17.705896671001728,9.032262300833677,19.708232537294045,15.608601227784769,25.59747378031413,6.047586422700149,13.455604602129032,8.755214703388702,6.498245985080034,7.961466336861635,18.10037348820613,10.155889474428617,17.180326217260117,7.861762364705403,17.169706907027805,10.834071770692484,25.98608163686899,14.386658106094751,17.55696035042787,12.863887199988731,25.722304270817684,17.47537346375294,13.86234249212803,9.428540083078238,19.42379643366887,8.327556096590483,
291,6.8979401466174,12.742328497079702,17.35403579320663,24.678004925067608,20.71699039752667,17.666686058044434,7.472458888322879,9.775022763472338,20.74038965274126,16.129542081783978,19.2231326959072,8.185091556646885,9.92272302431938,28.67148810166579,15.49342267941206,19.867431102654873,14.114768835214468,16.40989521222237,9.075420159559984,10.746380121279985,10.028351306915283,24.513394233507988,9.024511691851494,13.969375854883438,12.032931046608168,6.599659565167549,20.994548455262795,19.942579636206993,13.13100805038061,10.813520284799429,8.671719416593893,11.670365993793194,12.860644169342823,14.802023838727902,11.43969758351644,14.658761195647411,12.268452253097143,8.520263598515438,17.032933088449333,17.377923011779785,16.42320464207576,16.328795310778496,18.118065100449783,11.922417383927565,12.27569122803517,15.422521786812025,8.88701533048581,21.65340946882199,21.391981858473557,10.983901488475311,23.101465861002605,22.345791890070988,15.893138567606607,24.516626602564102,10.962386913788624,9.087892948052822,17.31064886924548,15.601473832741762,23.453324978168194,8.117648210280981,19.516740089807755,15.894387660882412,14.502779667194073,7.0628025103838015,12.043743206904484,6.558433881172767,6.586412600981883,15.042580702365973,12.39101444146572,9.781006323985565,16.38141020750388,8.558554918338091,12.37623720902663,12.098357127262997,19.409564605126015,17.093239735334347,21.09060532007462,9.996775260338417,21.457437075101414,20.66914338331956,12.826894344427647,11.22664035894932,18.317845368996643,17.817013349288548,
292,8.298084968175644,13.32785498790252,16.206201895689354,19.735670407613117,16.78545457888872,14.136150457920172,8.70589918968005,5.646177304096711,23.93675525371845,14.304534863203,19.153095294267704,19.016290909204727,10.032052199045816,26.436830178285255,11.753673382294483,15.783420807276016,17.362169314653446,17.47985624655699,8.167426207126715,16.94531675485464,11.634561391977163,18.03372441805326,12.085956035516201,14.109921895540678,11.210394724821432,7.853865452301808,16.713589277022923,5.795144716898601,12.03183985979129,10.576200032845522,10.564163770431128,12.714860647152632,7.133128863114577,9.84693120076106,13.517914356329502,13.98876901773306,12.398922553429237,8.845838950230526,17.54616336333446,9.764205724765093,15.53844928741455,22.24956500224578,21.376941436376327,14.779390017191568,13.316937984564365,15.726842953608585,17.855341031001164,15.283747501862354,24.09758103199494,10.682751435499926,22.166863441467285,19.486191333868565,9.16302326398018,20.584803165533604,10.958435083046938,14.672342765025604,15.537024620251778,12.088016656728891,23.281522995386368,9.801528417147123,21.550433965829704,17.91498934916961,11.910519184210361,16.67572446969839,21.414010585882725,11.567215136992626,15.204406298123873,7.974760666871682,14.334669259878305,9.432134298177866,16.49320634206136,16.39310164329333,7.893506771478897,15.837951953594501,15.185034629626152,17.471786547929813,19.16729929508307,11.337044935960035,18.171823379320976,22.405509997636845,11.989030666840382,15.860433700757149,18.219538003970417,29.589626067723984,
